,unique_id,unique_date,Review,Sentiment,source,Product,Name,Ratings,likes,length_sentence
247,https://www.amazon.in/gp/customer-reviews/R3J8Q5N5W16U5R/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B07P9TMukesh Chaudhary,20201030,Good Product!,1,amazon,1_Ton_3_Star,Mukesh Chaudhary,5.0,,
248,https://www.amazon.in/gp/customer-reviews/R3M8S6YSHUQRYE/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B07P9THarish,20201030,Cooling was not at all happening. Do not but this product. Unnecessary waste of time and money,0,amazon,1_Ton_3_Star,Harish,1.0,,
249,https://www.amazon.in/gp/customer-reviews/R3MH0VHWZSLO1Z/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B07P9Tsandip k.,20201030,"I am writing review after 3 months. Cools my bed quickly. Cooling is perfect and turbo mode cool room in a very fast way. Average use of it's in last three month was approximately 10 Hrs. In eco mode and adding electricity bill about 800 to 900 Rs.
Satisfied with price point and efficiency. If your planning to buy definitely go for it.",0,amazon,1_Ton_3_Star,sandip k.,5.0,,
250,https://www.amazon.in/gp/customer-reviews/R3NKSSYC8W8VZE/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B07P9TNilesh patil,20201030,Good product and superb cooling,1,amazon,1_Ton_3_Star,Nilesh patil,4.0,,
251,https://www.amazon.in/gp/customer-reviews/R3OD6KBBJZFNO7/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B07P9TRajat Chhabra,20201030,"Very slow cooling, even on 18 degree celcius, it doesnâ€™t cool enough",1,amazon,1_Ton_3_Star,Rajat Chhabra,2.0,,
252,https://www.amazon.in/gp/customer-reviews/R3P9KG5C9PSIHB/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B07P9Teshwari,20201030,Don't buy. They won't install. Bought two ac returning them.,0,amazon,1_Ton_3_Star,eshwari,1.0,,
253,https://www.amazon.in/gp/customer-reviews/R3SZNI3G0Y8AZ3/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B07P9Trajshree k,20201030,Wonderful ac buy it without hesitation.,0,amazon,1_Ton_3_Star,rajshree k,5.0,,
254,https://www.amazon.in/gp/customer-reviews/R3T5I5FWNW9N76/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B07P9TASHOK KUMAR MEKA,20201030,Awesome product ðŸ‘Œ. Worth for money. Cooling is excellent. Thanks to Amazon for fastest delivery. Fully satisfied with the A.C.,0,amazon,1_Ton_3_Star,ASHOK KUMAR MEKA,5.0,,
255,https://www.amazon.in/gp/customer-reviews/R3VTCZX4THI1QW/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B07P9TSUSHANTA MUKHERJEE,20201030,"Excellent products, Noise less, Fast cooling. Excellent service support by Whirpool.",1,amazon,1_Ton_3_Star,SUSHANTA MUKHERJEE,5.0,,
256,https://www.amazon.in/gp/customer-reviews/R5BMJZAMNX11N/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B07P9T4SANTOSH KUMAR K,20201030,As of now its performing well and great product within budget...,0,amazon,1_Ton_3_Star,SANTOSH KUMAR K,5.0,,
257,https://www.amazon.in/gp/customer-reviews/R8EVNVPLZKAHK/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B07P9T4manthesh sajjan,20201030,"Itâ€™s a steal deal! I got it for 23k
Product is ultimate",0,amazon,1_Ton_3_Star,manthesh sajjan,4.0,,
258,https://www.amazon.in/gp/customer-reviews/R8F809EUBB6O5/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B07P9T4MOHAMED IMTIAZ,20201030,Copper pipe is missing,1,amazon,1_Ton_3_Star,MOHAMED IMTIAZ,1.0,,
259,https://www.amazon.in/gp/customer-reviews/RAI60T6LZ7ONN/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B07P9T4Thasneem,20201030,"Value for money, don't get bothered about neg rvws.Only problem is there is a little gap in the plastic that go up n down when the ac is OFF position,thats neglected",1,amazon,1_Ton_3_Star,Thasneem,5.0,,
260,https://www.amazon.in/gp/customer-reviews/RBJP3W7AG5YS2/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B07P9T4Sujit kumar,20201030,Best,1,amazon,1_Ton_3_Star,Sujit kumar,5.0,,
261,https://www.amazon.in/gp/customer-reviews/RCID8T62TRHXH/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B07P9T4SAURABH SRIVASTAVA,20201030,Remote is of bad quality... Plz renew it.,0,amazon,1_Ton_3_Star,SAURABH SRIVASTAVA,3.0,,
262,https://www.amazon.in/gp/customer-reviews/RHTZM6AI9S7NH/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B07P9T4Naveen Kumar m,20201030,Still not installation done,1,amazon,1_Ton_3_Star,Naveen Kumar m,5.0,,
263,https://www.amazon.in/gp/customer-reviews/RLHY5CRCNRA91/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B07P9T4sreekar,20201030,Worst please dont purchase its not at all working.,1,amazon,1_Ton_3_Star,sreekar,1.0,,
264,https://www.amazon.in/gp/customer-reviews/RNAB03Z4NBY9H/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B07P9T4kamatchi sundaram,20201030,Some problem for remote,1,amazon,1_Ton_3_Star,kamatchi sundaram,5.0,,
265,https://www.amazon.in/gp/customer-reviews/RO7726FLW748W/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B07P9T4Harish Kumar,20201030,Good product,1,amazon,1_Ton_3_Star,Harish Kumar,5.0,,
266,https://www.amazon.in/gp/customer-reviews/RP0MV98WI42F/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B07P9T43G. Biswas,20201030,using for 2 months now. No issues found. if ac runs at 26 degree for 7-8 hours it consumes 3-4 unit of electricity.,1,amazon,1_Ton_3_Star,G. Biswas,4.0,,
267,https://www.amazon.in/gp/customer-reviews/RS8U349RZ0JLU/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B07P9T4Vipin K Gopi,20201030,Dont go for Amazon products as they are keep on changing the prices of the product. Also i purchased the extended warranty together and only that payment got declained and amazon is saying that its system error. Very bad experience for me this time.,0,amazon,1_Ton_3_Star,Vipin K Gopi,4.0,,
268,https://www.amazon.in/gp/customer-reviews/RTJ4FTHMGRH9C/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B07P9T4Anil Kumar,20201030,Ok,1,amazon,1_Ton_3_Star,Anil Kumar,5.0,,
269,https://www.amazon.in/gp/customer-reviews/RX5VW49ELCQI7/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B07P9T4Ramachandran S,20201030,Worst product ever. Am using AC and also fan throughout the nights. Not at all cooling even in my small room. Called technician more than 5 times in this two months. Problems occurred one by one. Not satisfied with anything in this specification. 6th Sense???.,0,amazon,1_Ton_3_Star,Ramachandran S,2.0,,
